date,code,name,p_close,open,high,low,close,volume,売買代金,値幅制限,時価総額_百万円,発行済株式数,配当利回り,配当,per,pbr,eps,bps,最低購入代金,単元株数,年初来高値,年初来安値,信用買残,信用買残前週比,信用売残,信用売残前週比,貸借倍率,get
05/14,6445,蛇の目ミシン工業(株),735,745,782,725,758,"645,400","486,972",585～885,"14,797","19,521,444",3.30,25.00,4.07,0.53,129.32,"1,518.73","75,800",100,980,710,"1,004,000","+61,500","140,300","-24,800",7.16,2021/05/16 14:30:08
05/14,6448,ブラザー工業(株),"2,111","2,158","2,171","2,130","2,131","860,200","1,844,430","1,611～2,611","558,792","262,220,530",2.82,60.00,13.03,1.15,163.50,"1,858.28","213,100",100,"2,592","2,061","83,000","-1,700","221,300","-14,900",0.38,2021/05/16 14:27:23
05/14,6454,マックス(株),"1,614","1,639","1,647","1,624","1,624","41,300","67,368","1,214～2,014","77,850","47,937,426",3.08,50.00,14.76,0.99,110.06,"1,647.68","162,400",100,"1,739","1,401","12,800","-3,000","18,300","+3,700",0.70,2021/05/16 14:32:13
05/14,6455,(株)モリタホールディングス,"1,545","1,582","1,614","1,576","1,598","44,600","71,275","1,145～1,945","74,976","46,918,542",2.38,38.00,13.20,0.93,121.05,"1,717.79","159,800",100,"1,872","1,545","17,500","+4,400","29,700",+200,0.59,2021/05/16 14:32:10
05/14,6457,グローリー(株),"2,285","2,265","2,294","2,206","2,206","402,800","903,052","1,785～2,785","140,386","63,638,210",3.08,68.00,29.79,0.69,74.05,"3,209.29","220,600",100,"2,551","2,027","352,300","+2,100","19,500",+200,18.07,2021/05/16 14:32:09
05/14,6458,新晃工業(株),"2,158","2,061","2,130","2,035","2,096","87,700","182,964","1,658～2,658","57,037","27,212,263",2.39,50.00,14.25,1.11,147.08,"1,893.95","209,600",100,"2,378","1,701","9,100",-600,"17,700","-1,100",0.51,2021/05/16 14:32:08
05/14,6459,大和冷機工業(株),"1,090","1,090","1,090","1,057","1,057","116,800","125,053","790～1,390","54,665","51,717,215",2.84,30.00,16.74,0.80,63.15,"1,327.63","105,700",100,"1,154",983,"55,100","-1,000","21,700","-1,400",2.54,2021/05/16 14:32:06
05/14,6460,セガサミーホールディングス(株),"1,422","1,449","1,457","1,391","1,413","2,168,400","3,065,813","1,122～1,722","376,182","266,229,476",2.83,40.00,23.73,1.14,59.55,"1,236.82","141,300",100,"1,910",更新,"332,300","-10,600","280,500","-43,200",1.18,2021/05/16 14:32:05
05/14,6461,日本ピストンリング(株),"1,080","1,110","1,150","1,095","1,130","82,500","93,077","780～1,380","9,463","8,374,157",1.77,20.00,(,(,2022/03,2020/03,05/14,年初来高値,21/03/23,21/01/04,"130,900","-1,200","5,900",-100,22.19,2021/05/16 14:32:04
05/14,6462,(株)リケン,"2,318","2,337","2,365","2,320","2,345","96,900","227,689","1,818～2,818","24,971","10,648,466",3.84,90.00,15.55,0.33,391.43,"7,507.92","234,500",100,"2,684","2,035","183,300","-3,100","10,500",+700,17.46,2021/05/16 14:32:03
05/14,6463,ＴＰＲ(株),"1,588","1,628","1,628","1,581","1,589","80,100","127,643","1,188～1,988","57,363","36,100,099",2.77,44.00,10.45,0.51,194.31,"3,370.96","158,900",100,"1,752","1,386","73,000","+2,000","2,700",+100,27.04,2021/05/16 14:32:01
05/14,6464,(株)ツバキ・ナカシマ,"1,592","1,593","1,609","1,562","1,596","423,500","673,986","1,192～1,992","65,718","41,176,600",2.88,46.00,17.28,1.43,92.29,"1,220.96","159,600",100,"1,728","1,100","351,800","-41,000","154,400",-100,2.28,2021/05/16 14:32:00
05/14,6465,ホシザキ(株),"9,660","9,720","9,830","9,660","9,730","151,300","1,475,472","8,160～11,160","704,721","72,427,650",1.13,110.00,49.28,2.90,197.46,"3,357.67","973,000",100,"10,830","8,860","18,900","+1,400","132,600","-3,400",0.14,2021/05/16 14:31:59
05/14,6466,(株)ＴＶＥ,"2,020","2,120","2,159","2,084","2,110","8,800","18,723","1,520～2,520","5,652","2,678,600",1.90,40.00,6.91,0.51,305.50,"4,153.82","211,000",100,"2,365","1,881","21,500","-1,200",0,0,0.00,2021/05/16 14:31:53
05/14,6467,(株)ニチダイ,480,484,487,480,484,"9,400","4,557",400～560,"4,382","9,053,300",2.07,10.00,15.11,0.40,32.04,"1,217.26","48,400",100,526,450,"154,200",+300,0,0,0.00,2021/05/16 14:31:32
05/14,6469,(株)放電精密加工研究所,711,717,736,716,716,"9,700","7,017",561～861,"5,304","7,407,800",2.79,20.00,5.92,1.18,120.95,606.91,"71,600",100,898,596,"120,400","-7,800",0,0,0.00,2021/05/16 14:31:18
05/14,6470,大豊工業(株),929,940,948,925,925,"98,800","92,103","779～1,079","26,985","29,172,457",---,(,倍,倍,(,(,(,株,(,(,"429,100","-18,300","96,000","-22,700",4.47,2021/05/16 14:31:17
05/14,6471,日本精工(株),"1,029","1,050","1,059","1,039","1,040","1,948,800","2,038,842","729～1,329","573,319","551,268,104",2.40,25.00,14.03,0.96,74.14,"1,081.60","104,000",100,"1,202",859,"729,200","-20,600","510,400","+82,200",1.43,2021/05/16 14:31:16
05/14,6472,ＮＴＮ(株),324,331,333,322,324,"4,399,200","1,432,094",244～404,"172,518","532,463,527",0.00,0.00,(,(,2022/03,2020/03,05/14,年初来高値,21/04/13,21/01/06,"3,504,600","+103,400","1,196,900","-26,100",2.93,2021/05/16 14:31:15
05/14,6473,(株)ジェイテクト,"1,043","1,057","1,085","1,057","1,073","1,814,000","1,945,394","743～1,343","368,346","343,286,307",1.49,16.00,21.65,0.67,49.57,"1,606.30","107,300",100,"1,242",777,"1,042,800","-105,100","340,700","+52,200",3.06,2021/05/16 14:31:11
05/14,6474,(株)不二越,"4,100","4,145","4,185","4,100","4,100","43,400","179,292","3,400～4,800","102,169","24,919,343",1.95,80.00,24.98,0.83,164.12,"4,928.41","410,000",100,"5,170","4,085","82,900","+2,500","82,000","+8,900",1.01,2021/05/16 14:31:10
05/14,6479,ミネベアミツミ(株),"2,676","2,735","2,758","2,696","2,743","1,171,900","3,205,909","2,176～3,180","1,171,482","427,080,606",---,(,倍,倍,(,(,(,株,(,(,"214,600","-7,100","385,900","+2,700",0.56,2021/05/16 14:27:21
05/14,6480,日本トムソン(株),616,636,663,629,660,"853,100","552,193",516～716,"48,511","73,501,425",1.67,11.00,15.09,0.79,43.74,836.43,"66,000",100,719,376,"490,800","-20,700","39,400","-12,400",12.46,2021/05/16 14:33:56
05/14,6481,ＴＨＫ(株),"3,525","3,700","3,720","3,535","3,535","1,533,700","5,527,622","2,825～4,225","473,184","133,856,903",---,(,倍,倍,(,(,(,株,(,(,"259,300","+11,100","82,100","-10,600",3.16,2021/05/16 14:33:55
05/14,6482,(株)ユーシン精機,838,839,845,825,825,"56,600","47,107",688～988,"29,401","35,638,066",2.18,18.00,15.26,0.97,54.06,850.95,"82,500",100,"1,037",821,"57,700","-4,200","5,500",+100,10.49,2021/05/16 14:33:54
05/14,6484,(株)ＫＶＫ,"2,025","2,075","2,075","2,075","2,075",200,415,"1,525～2,525","17,320","8,347,078",2.12,44.00,9.32,0.80,247.43,"2,717.94","207,500",100,"2,184","1,825","15,600",-900,0,0,0.00,2021/05/16 14:33:47
05/14,6485,前澤給装工業(株),"1,082","1,091","1,118","1,085","1,102","16,300","18,040","782～1,382","25,346","23,000,000",2.04,22.50,14.84,0.69,65.29,"1,628.24","110,200",100,"1,256","1,065","24,100",-300,"1,900",+300,12.68,2021/05/16 14:33:46
05/14,6486,イーグル工業(株),"1,141","1,126","1,150","1,111","1,123","168,900","189,968","841～1,441","55,878","49,757,821",4.45,50.00,13.12,0.65,85.57,"1,719.40","112,300",100,"1,323",966,"173,800","-19,100","40,800","-4,600",4.26,2021/05/16 14:33:34
05/14,6488,(株)ヨシタケ,540,541,544,540,544,"1,200",651,440～640,"7,581","13,934,946",2.02,11.00,14.77,0.58,46.14,929.96,"54,400",100,645,490,"20,700","-1,600",0,0,0.00,2021/05/16 14:33:33
05/14,6489,前澤工業(株),650,660,665,652,655,"58,100","38,244",550～750,"14,034","21,425,548",2.44,16.00,8.19,0.61,79.94,"1,068.33","65,500",100,732,435,"751,500","+30,000","26,300","-10,600",28.57,2021/05/16 14:33:32
05/14,6490,日本ピラー工業(株),"1,930","1,978","2,008","1,939","1,950","79,600","157,000","1,530～2,330","48,833","25,042,406",3.08,60.00,10.97,1.01,177.72,"1,937.02","195,000",100,更新,用語,"26,400","+5,100","2,900",-600,9.10,2021/05/16 14:33:10
05/14,6492,岡野バルブ製造(株),"2,540","2,540","2,540","2,540","2,540",200,508,"2,040～3,040","4,554","1,793,000",0.79,20.00,22.90,0.50,110.93,"5,068.26","254,000",100,"2,710","2,353","2,600",-700,0,0,0.00,2021/05/16 14:33:07
05/14,6493,日鍛バルブ(株),225,265,294,258,269,"2,939,500","795,592",145～305,"7,795","28,978,860",4.09,11.00,4.99,0.34,53.92,785.42,"26,900",100,更新,用語,"575,200","+36,900",0,0,0.00,2021/05/16 14:33:05
05/14,6494,(株)ＮＦＫホールディングス,108,109,112,108,111,"212,400","23,395",58～158,"4,208","37,913,342",0.00,0.00,29.29,1.23,(,(,(,株,(,(,"1,865,800","+8,400",0,0,0.00,2021/05/16 14:33:04
05/14,6495,(株)宮入バルブ製作所,154,155,156,150,151,"426,800","65,138",104～204,"7,376","48,849,935",---,(,--:--,05/14,BPS,最低購入代金,単元株数,196,年初来安値,※参考指標のリンクは、IFIS株予報のページへ移動します。,"1,167,100","+52,100",0,0,0.00,2021/05/16 14:33:03
05/14,6496,(株)中北製作所,"2,863","2,865","2,925","2,863","2,925","1,000","2,902","2,363～3,365","11,211","3,832,800",3.42,100.00,11.77,0.48,248.43,"6,119.81","292,500",100,"2,950","2,563","6,100",-400,400,+400,15.25,2021/05/16 14:33:02
05/14,6497,(株)ハマイ,"1,005","1,008","1,025","1,008","1,014",400,407,"705～1,305","7,528","7,424,140",2.47,25.00,33.83,0.51,29.97,"1,995.37","101,400",100,"1,430",998,"93,700",+800,0,0,0.00,2021/05/16 14:33:00
05/14,6498,(株)キッツ,723,731,742,729,730,"213,300","156,544",573～873,"65,989","90,396,511",2.47,18.00,14.87,0.86,49.08,849.10,"73,000",100,更新,用語,"246,100","-27,000","151,800","-2,100",1.62,2021/05/16 14:32:59
05/14,6501,(株)日立製作所,"5,250","5,350","5,392","5,309","5,384","2,644,400","14,182,367","4,250～6,250","5,211,094","967,885,277",---,(,倍,倍,(,(,(,株,(,(,"1,086,800","-472,100","598,300","+101,600",1.82,2021/05/16 14:32:58
05/14,6502,(株)東芝,"4,470","4,445","4,615","4,325","4,510","4,902,700","21,942,516","3,770～5,170","2,053,316","455,280,690",1.11,50.00,(,(,),),),用語,),),"2,584,700","-377,600","125,300","-84,500",20.63,2021/05/16 14:32:58
05/14,6503,三菱電機(株),"1,620.5","1,642","1,643","1,617.5","1,628.5","3,795,600","6,186,797","1,220.5～2,020.5","3,496,718","2,147,201,551",---,(,倍,倍,(,(,(,株,(,(,"660,700","-96,500","710,100","+52,600",0.93,2021/05/16 14:32:57
05/14,6504,富士電機(株),"4,840","4,910","4,930","4,820","4,845","559,400","2,718,561","4,140～5,540","723,344","149,296,991",---,(,倍,倍,(,(,(,株,(,(,"180,100","-43,500","78,300","-2,800",2.30,2021/05/16 14:32:50
05/14,6505,東洋電機製造(株),"1,205","1,218","1,243","1,218","1,230","19,400","23,935","905～1,505","11,974","9,735,000",2.44,30.00,15.71,0.45,78.29,"2,704.36","123,000",100,"1,375","1,122","70,700","-2,200","24,300",-500,2.91,2021/05/16 14:34:58
05/14,6506,(株)安川電機,"4,700","4,800","4,855","4,740","4,835","1,836,200","8,834,669","4,000～5,400","1,289,449","266,690,497",0.83,40.00,39.87,5.13,121.27,942.11,"483,500",100,"6,080","4,675","2,044,000","+125,600","318,700","-69,000",6.41,2021/05/16 14:34:57
05/14,6507,シンフォニアテクノロジー(株),"1,260","1,274","1,294","1,247","1,261","154,600","195,842","960～1,560","37,564","29,789,122",1.98,25.00,15.49,0.72,81.39,"1,741.63","126,100",100,"1,574","1,244","320,100","-58,700","73,500","+9,300",4.36,2021/05/16 14:34:56
05/14,6508,(株)明電舎,"2,223","2,396","2,428","2,345","2,389","356,100","850,665","1,723～2,723","108,765","45,527,540",---,(,倍,倍,(,(,(,株,(,(,"384,000","+6,300","49,100","-10,400",7.82,2021/05/16 14:34:54
05/14,6513,(株)オリジン,"1,334","1,330","1,344","1,330","1,331","5,900","7,882","1,034～1,634","8,918","6,699,986",3.01,40.00,13.76,0.39,96.74,"3,414.93","133,100",100,"1,450","1,310","71,300","+1,700",100,0,713.00,2021/05/16 14:34:53
05/14,6516,山洋電気(株),"7,130","7,310","7,360","7,120","7,230","55,300","399,635","5,630～8,630","93,789","12,972,187",1.59,115.00,11.67,1.24,619.68,"5,814.95","723,000",100,"8,160","5,340","154,900","+105,700","85,600","+75,600",1.81,2021/05/16 14:34:52
05/14,6517,デンヨー(株),"1,979","2,052","2,052","2,011","2,015","17,400","35,216","1,579～2,379","46,062","22,859,660",2.33,47.00,12.73,0.71,158.23,"2,846.49","201,500",100,"2,242","1,970","27,200",+600,900,-200,30.22,2021/05/16 14:34:46
05/14,6518,三相電機(株),972,972,977,972,976,"1,300","1,265","822～1,122","4,496","4,606,100",2.25,22.00,9.35,0.47,104.33,"2,076.83","97,600",100,"1,299",965,"74,500","+13,900",0,0,0.00,2021/05/16 14:34:44
05/14,6521,(株)オキサイド,"7,610","7,750","7,830","7,530","7,630","176,300","1,354,690","6,110～9,110","35,814","4,693,900",0.00,0.00,81.51,19.09,93.61,399.74,"763,000",100,"9,800","5,820","456,100","-15,200",300,"-6,300","1,520.33",2021/05/16 14:34:31
05/14,6531,リファインバース(株),"1,078","1,105","1,105","1,066","1,094","24,300","26,514","778～1,378","3,610","3,299,950",0.00,0.00,175.32,9.75,6.18,127.69,"109,400",100,"1,570","1,001","225,200","-25,500",0,0,0.00,2021/05/16 14:34:30
05/14,6532,(株)ベイカレント・コンサルティング,"32,950","33,300","34,800","32,550","33,350","335,100","11,310,910","25,950～39,950","518,297","15,541,141",0.57,190.00,44.46,17.03,750.13,"1,958.09","3,335,000",100,更新,用語,"231,100","-3,400","41,400","-14,800",5.58,2021/05/16 14:34:28
05/14,6533,(株)Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,"2,605","2,632","2,736","2,632","2,717","100,300","270,935","2,105～3,105","26,604","9,791,600",0.29,8.00,49.26,14.59,55.15,372.36,"271,700",100,"3,620","1,923","243,000","+2,400",0,0,0.00,2021/05/16 14:34:09
05/14,6535,(株)アイモバイル,"1,233","1,240","1,274","1,233","1,263","84,300","105,984","933～1,533","27,594","21,848,196",2.38,30.00,13.95,1.92,90.52,657.59,"126,300",100,"1,630","1,201","439,200","-51,800","170,100","-6,000",2.58,2021/05/16 14:34:05
05/14,6537,ＷＡＳＨハウス(株),606,616,616,606,615,"3,500","2,141",506～706,"4,243","6,898,800",0.00,0.00,49.32,2.40,12.47,256.42,"61,500",100,700,562,"108,600",-800,"139,000","+1,000",0.78,2021/05/16 14:34:04
05/14,6538,(株)キャリアインデックス,563,565,589,554,558,"231,400","131,692",463～663,"11,699","20,966,400",0.00,0.00,37.35,4.01,17.95,143.70,"55,800",100,745,505,"499,000","-51,500","66,700","+4,400",7.48,2021/05/16 14:34:02
05/14,6539,(株)ＭＳ－Ｊａｐａｎ,995,"1,005","1,046","1,005","1,033","87,400","89,663","845～1,145","25,810","24,985,000",1.45,15.00,26.13,2.76,39.54,374.65,"103,300",100,"1,274",975,"82,000","+5,200","31,000","+7,000",2.65,2021/05/16 14:34:01
05/14,6540,(株)船場,830,840,843,822,822,"1,600","1,333",680～980,"8,396","10,213,985",3.04,25.00,20.44,0.80,40.20,"1,008.53","82,200",100,931,816,"46,800","+2,600",200,0,234.00,2021/05/16 14:34:00
05/14,6541,グレイステクノロジー(株),"2,415","2,429","2,471","2,361","2,442","504,500","1,215,304","1,915～2,915","69,349","28,398,600",---,(,倍,倍,(,(,(,株,(,"2,361","1,906,700","-48,200","134,800","-1,600",14.14,2021/05/16 14:33:58
05/14,6542,(株)ＦＣホールディングス,928,929,933,928,928,"1,300","1,208","778～1,078","4,783","5,153,632",2.16,20.00,14.30,0.92,64.89,"1,003.91","92,800",100,976,913,"88,600","+2,800","1,000",0,88.60,2021/05/16 14:33:57
05/14,6543,(株)日宣,"1,218","1,210","1,212","1,187","1,209","1,200","1,437","918～1,518","2,421","2,002,300",3.47,42.00,11.35,0.81,106.51,"1,485.68","120,900",100,"1,387","1,170","19,100",-400,0,0,0.00,2021/05/16 14:32:49
05/14,6544,ジャパンエレベーターサービスホールディングス(株),"2,176","2,175","2,231","2,175","2,209","287,200","632,599","1,676～2,676","195,660","88,574,000",---,(,倍,倍,(,(,(,株,(,(,"642,800","+3,300","58,100","-2,200",11.06,2021/05/16 14:36:00
05/14,6545,(株)インターネットインフィニティー,520,520,536,519,534,"22,100","11,664",420～620,"2,898","5,427,771",0.00,0.00,22.47,2.76,34.37,190.07,"53,400",100,630,495,"165,300","+9,900",300,+100,551.00,2021/05/16 14:35:59
05/14,6546,フルテック(株),"1,381","1,410","1,410","1,371","1,391","1,900","2,641","1,081～1,681","7,467","5,367,800",2.01,28.00,20.18,1.19,68.93,"1,165.13","139,100",100,"1,555","1,341","3,000",+300,0,0,0.00,2021/05/16 14:35:58
05/14,6547,(株)グリーンズ,532,502,530,502,516,"140,100","71,952",432～632,"6,649","12,886,200",0.00,0.00,(,),（実績）,用語,用語,(,用語,リアルタイムで表示,"528,100","+58,000","116,500","+8,900",4.53,2021/05/16 14:35:57
05/14,6548,(株)旅工房,985,987,"1,050",984,"1,038","24,500","24,667","835～1,135","5,331","5,135,500",0.00,0.00,(,(,),),),用語,),),"204,600","+20,200",0,0,0.00,2021/05/16 14:35:55
05/14,6549,ディーエムソリューションズ(株),"1,950","1,550","1,550",ストップ安,"1,550",用語,用語,用語,"4,356","2,810,000",---,(,倍,倍,(,(,(,株,(,"1,550","333,200","-4,500",0,0,0.00,2021/05/16 14:35:54
05/14,6550,Ｆｒｉｎｇｅ８１(株),337,339,340,337,340,"38,700","13,114",257～417,"4,056","11,929,800",0.00,0.00,(,(,2022/03,2020/03,05/14,年初来高値,21/01/14,21/01/04,"585,600","-26,300",0,0,0.00,2021/05/16 14:35:53
05/14,6551,(株)ツナググループ・ホールディングス,293,292,295,285,294,"58,600","17,038",213～373,"2,437","8,290,584",---,(,--:--,05/14,BPS,最低購入代金,単元株数,405,年初来安値,),"477,300","-19,500","20,200",-200,23.63,2021/05/16 14:35:52
05/14,6552,(株)ＧａｍｅＷｉｔｈ,641,641,652,640,647,"29,400","18,986",541～741,"11,837","18,295,900",0.00,0.00,(,(,2021/05,2020/05,05/14,年初来高値,21/04/27,21/02/01,"189,600","-8,100","118,100","+6,600",1.61,2021/05/16 14:35:51
05/14,6553,ソウルドアウト(株),"1,382","1,412","1,433","1,370","1,426","24,700","34,706","1,082～1,682","14,945","10,480,450",---,(,倍,倍,(,(,(,株,(,"1,370","48,300","-2,700","39,900",0,1.21,2021/05/16 14:35:44
05/14,6554,(株)エスユーエス,431,435,455,435,445,"26,100","11,650",351～511,"3,922","8,812,400",1.57,7.00,24.49,1.62,18.16,293.12,"44,500",100,537,359,"360,900","+9,300",0,0,0.00,2021/05/16 14:35:43
05/14,6555,(株)ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,582,582,595,577,587,"19,100","11,209",482～682,"2,621","4,465,000",0.00,0.00,18.00,0.94,32.62,623.11,"58,700",100,778,537,"199,700","+3,600",0,0,0.00,2021/05/16 14:35:30
05/14,6556,ウェルビー(株),"1,423","1,439","1,454","1,426","1,454","109,100","157,383","1,123～1,723","41,269","28,383,000",1.10,16.00,27.45,9.36,62.43,167.35,"145,400",100,"1,675","1,380","730,100","-57,900","3,500","-21,600",208.60,2021/05/16 14:35:29
05/14,6557,(株)ｇｌｏｂａｌ　ｂｒｉｄｇｅ　ＨＯＬＤＩＮＧＳ,982,980,"1,001",970,973,"9,900","9,721","832～1,132","2,589","2,661,335",0.00,0.00,23.33,1.97,41.71,494.13,"97,300",100,"1,310",912,"170,800","-10,900",0,0,0.00,2021/05/16 14:35:27
05/14,6558,クックビズ(株),"1,055","1,074","1,083","1,052","1,083","2,200","2,365","755～1,355","2,450","2,262,691",---,(,--:--,05/14,),),),用語,),),"58,400","-1,300",0,0,0.00,2021/05/16 14:35:06
05/14,6560,(株)エル・ティー・エス,"3,785","3,880","4,130","3,880","4,060","80,500","325,105","3,085～4,485","17,179","4,231,400",0.00,0.00,48.93,9.65,82.59,450.33,"406,000",100,"4,585","3,175","193,900","-7,500","52,800","-9,100",3.67,2021/05/16 14:35:03
05/14,6561,(株)ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,816,861,861,829,836,"5,100","4,278",666～966,"9,196","11,000,000",---,(,--:--,05/14,BPS,最低購入代金,単元株数,"1,300",年初来安値,※参考指標のリンクは、IFIS株予報のページへ移動します。,"109,900","+4,100","16,500","-19,800",6.66,2021/05/16 14:35:02
05/14,6562,(株)ジーニー,"1,043","1,043","1,043",997,997,"58,400","59,199","743～1,343","17,934","17,988,200",---,(,倍,倍,(,(,(,株,(,(,"213,100","-32,100","1,200",-600,177.58,2021/05/16 14:35:00
05/14,6563,(株)みらいワークス,862,877,"1,011",845,986,"98,200","93,629","712～1,012","4,973","5,043,400",0.00,0.00,66.00,5.96,14.92,177.29,"98,600",100,"1,348",833,"192,500","-1,700",0,0,0.00,2021/05/16 14:34:59
